Fname,Content_Transfer_Encoding_field,Content_Type,Received_SPF,DKIM,X_Mailer_exists,From_count_addresses,From_header_missing,From_has_title,From_dn_exists,From_DN_whitespaces,FROM_DOMAIN_EQUAL_MESSAGEID_DOMAIN,FROM_DOMAIN_EQUAL_TO_DOMAIN,From_DN_has_nonascii,From_address_equal_reply_address,From_address_equal_to_address,From_DN_count_special_chars,Reply_TO_empty,Reply_TO_questionmark,To_count_addresses,To_undisclosed,To_empty,BCC_count_recepients,Cc_count_recepients,Subject_special_chars,Total_emailadresses,Label
00322.7d24d46d49eebe647615d706370ae123.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00323.5cde61ff2c780291b15a802c513add1d.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0
00323.8f7195f98946c42be7c95881ad779fbe.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00324.39e5abfb6121670fb637bb0367feea19.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0
00324.ce7f14e25bb864ee4084ce6179f975fc.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00325.419046d511bd4b995fdec3057ae996b1.eml,0,0,5,0,0,1,0,0,1,1,0,0,1,0,0,2,1,0,1,0,0,0,2,0,2,0
00325.4c10ab2dbc1ca699e7ce7a4f8aa89498.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00326.154fca574d007d1007d7024903576c8d.eml,0,0,5,0,0,1,0,0,1,1,0,0,1,0,0,2,1,0,1,0,0,0,1,0,2,0
00326.e77a07ed3bc9f0e54bc12c3ea32e25fa.eml,0,0,5,0,1,1,0,0,1,2,1,0,0,1,0,2,0,0,1,0,0,0,0,1,2,0
00327.1983f402e45739e4ef3afa5aea4f3353.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,2,0,0,0,0,1,3,0
00327.f160a103dfff0676aad343813aeab390.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00328.3f61d8085d0a6376ce225b4d9e5630e8.eml,0,0,5,0,1,1,0,0,1,2,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00328.543d22932dda79526c3a729f7a96dc26.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0
00329.7bc61b54966e05a22ef6d357de62f85c.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00329.84bd9e3cd5592c4335ded8736acbccae.eml,0,0,5,0,1,1,0,0,1,2,1,0,0,1,0,2,0,0,1,0,0,0,0,1,2,0
00330.13b8c36b44bd1957b45b1c8be336b42c.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0
00330.9676b57232270d009783f5276a1efde3.eml,0,0,5,0,1,1,0,0,1,2,1,0,0,1,0,2,0,0,1,0,0,0,0,1,2,0
00331.6cfb3936c79bcb295dc5e50bcd7c7561.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
00331.ccd0a9edb0852f4811a401d533542237.eml,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00332.371b6f513942ac2fb91c136e1ffb9cc8.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00332.5f70a83716da60e6dde2cc0c29d0a0f9.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00333.754374109f71535b61b3c5b6db54365a.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00333.9542450892a144f44e4d63faabbdb27c.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00334.c7dd12784ce69de4bb49147cce037d76.eml,0,0,5,0,0,1,0,0,1,3,1,0,0,0,0,2,1,0,1,0,0,0,2,0,2,0
00334.f271715a6a7b9a945d1606a4b091ee5f.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00335.a48aba9076c75a8eb74f74ae1f9be1e9.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00335.afeb1c952028486564738ee12fcb9a7e.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00336.6d3511fa350ee5cf350ec4827fab5100.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00336.897a42da6cb565542d63837270d5d20e.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00337.2214ccddb3c9bd9cae70fc25dc9b1de6.eml,0,0,5,0,0,1,0,0,1,3,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00337.4a2e0169ffb3544118a4c4b5220590fa.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00338.150c1aef21dcd741036532b8dad9d694.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00338.e761d6d7c88c70b86e0dc9d7f0003fbf.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00339.50fd5ad3e953a8f752b98df040509e93.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00339.865b307b144029f04b1fc94110acdb91.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00340.22ecbee41fb4da91afa69f932cb27443.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,3,0,0,0,0,1,4,0
00340.91d8c92aa5eccc84c40364fc4fc1ed63.eml,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00341.8bf7e41bff54bd779663d1f0a0fe3ed8.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00341.c7f56e7cd829d52190cfd4af810bebce.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00342.769dc03aca294f3cc817c212a6ff380a.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00342.e6c781df2ebba44a429b49b86b376559.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00343.2b1d47e0483fab66551f76a681455ff6.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00343.81675074f7fcb53fd83ebabd4d158cb7.eml,0,0,5,0,0,1,0,0,1,1,0,1,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00344.99ffe210a9d425a86ab01840bdfd86c9.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00344.ff7eb63964aa85d7fc7cf9518b8bcdf1.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00345.1cf8682c0c09b41678a4d779ea60a5ac.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0,3,0
00345.20c35f26ff6b56d678fdbe7750477668.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0,1,2,0
00346.2f9b84c3f47ce85fcf3f7ef74b9e0ac6.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00346.f1d941485f6a20b29329111c59760585.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,1,0,0,0,1,1,2,0
00347.345d2c25c6e5e7255b8f53291ff8ed9d.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00347.f133df7e59af41ba1c596e60dde9dc48.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00348.009168209d00ae1cb41ebe3a7f113d4b.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00348.dc559463315c31029a866ccb852b512d.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00349.0a6507ca70c84e4beab8698a733970f6.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,1,0,0,0,1,1,2,0
00349.335e1da552568724040e799bf3b1d582.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,2,0,0,0,0,1,3,0
00350.b01dafc878fcedbeee6a4d7c120ef0c4.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,1,0,0,0,1,1,2,0
00350.e738a16c1483dfda97d5862b4a9a77f8.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00351.e08898f91941c9c27c93c339054148de.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00351.edc235781cd0e2e3b562d868d3a8df62.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00352.986723b3325cd57e893cfcdf992d59b3.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00352.b568f3993a0aaef44130ed26d9663097.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00353.3cb4c058f609b8e464be92437be6f81b.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00353.ec01b62420323fffe253643fe0439c86.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00354.2302c4c1801e52a59346a64a5a31ed85.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00354.98d3b7fe5983f71c36117b2aceb5dcd3.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0
00355.9fabc0fb3da1d8376c6db0702b60fb39.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00355.a42b7b791419c4d5a33b9cefda4fe2b7.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00356.b9181a622935ef7869af85616a8cceab.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00356.f414aefc1fc74d9cd77da0f07f64546c.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00357.d559b71616f64ba1d1c1e61a03644fd4.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,2,0,0,0,0,1,3,0
00357.e7d56ee8cf689fa0a5276446772fa8ec.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00358.87ee38040ac1f42320c7b89628b1850a.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00358.df37619f4cc3d224acd6f8e57e67fd24.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,1,0,0,0,1,1,2,0
00359.29dd3e8213e61044d67bc15a6f9a5231.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00359.dad4917f824800d6623db29ea557b514.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00360.5e45677c7b7a664d516da6b003d9656d.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00360.fb2dbe3d751033f3e7b125b20ecdb897.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00361.6a215262fed7b15f657b22c65107eafd.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00361.ebcde1d624e84623713ac6eddff87943.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0
00362.10247e6e4b5d711a09d7d81c58dcf97c.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00362.bfb007d2df523d5e4ad58dfcdbc1b8cb.eml,0,0,5,0,1,1,0,1,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00363.2c66a99268facef9c5dab8c1f7b81190.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00363.64af27f0c753ccf6ec2e9c4e64c14b76.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,1,0,0,0,1,1,2,0
00364.30f174421507d353f1f602919dec35af.eml,0,0,5,0,0,1,0,0,1,3,1,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00364.9bbc4ee844b6b68da661b76671af0222.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0
00365.9513e5622b7ce3d8a715ce0e31223fb1.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0
00365.b73623c2ea40e64854121432f02a5a15.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00366.dbcbb86a02dae7dfdcac15453b740ea7.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00366.e6bc462793d21f588e2368dc089399fc.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,2,1,2,0
00367.21cd901fe062cc31ae50bc6901688424.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00367.d44ba629ed6383ee94999179bb6a04e2.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00368.14f8d5646b587bafc764ec859ed5c37e.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
00368.f86324a03e7ae7070cc40f302385f5d3.eml,0,5,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00369.9287d82618728e82ca293fe856ad1098.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
00369.f6f9d4cac4af831140abf032d0378365.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00370.0a2e3b397565840b5c4e46d5c5700444.eml,0,0,5,0,1,1,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,1,1,2,0
00370.65240cb1d838553639998a0e4b0d0e6d.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00371.3d08a5b828fb31bdacd4d07cad065171.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,2,0,0,0,0,1,3,0
00371.b2b589e6e9a51ac02bf1c6544232e68f.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,1,3,0
00372.9d66c7a266e9ed8ef38f5045ab56038e.eml,0,0,5,0,1,1,0,0,1,2,0,1,0,0,1,2,1,0,4,0,0,0,0,1,5,0
00372.caa02bf9e0bbd7643dbe83fbac984003.eml,0,0,5,0,0,1,0,0,1,3,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00373.200f7c89b525052d3672c00ede99e9e5.eml,0,0,5,0,1,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00373.818730ce90950ecbf244e045a713de53.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00374.67d51286926b6af9ae9be32a9e446b29.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00374.957837ba252b473057711e3c4dbd1e26.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0
00375.205477cf488dba15ec6dbc46011b8251.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00375.cee54564533a11e7072e289847ad8efc.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
00376.3d17aeac1de8eee4383e077b9e0fe703.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00376.71c78bea62958ee25c18d267f48f37ef.eml,0,0,5,0,1,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00377.48ab7471b3fb970b629400ea135fafa4.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00377.6adf708637c5f1dac1822d80ad0a5740.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00378.46432f84e1aab28c26cf1bc5aa2d36bc.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00378.6634f5d52bac8536d979753841ade35a.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00379.9c4d9f4fb86361e3c21f376f2cbd0ac1.eml,0,0,5,0,1,1,0,0,1,2,1,0,0,1,0,2,0,0,2,0,0,0,1,1,3,0
00379.cb86b033e4fc334deda622bcc37e6293.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
00380.9426f88747cb44438bb358841649f326.eml,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00380.d78a42167264ab6adbd1b5eb1f452e9a.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
00381.149150dca7d42c33006b9d0eeab99c59.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00381.235df96b897714cb8dd4fdb74113428d.eml,0,0,5,0,1,1,0,1,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00382.457cf61e60b0e7fe754a478f2e2c0592.eml,0,0,5,0,1,1,0,0,1,2,1,0,0,1,0,2,0,0,2,0,0,0,0,1,3,0
00382.713b028c6bb68b50a180e6d71e604b5b.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
00383.5b3e8da8353f48bae364fa900109c027.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00383.ea5d23c0685f7342015b94944d46ed8e.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00384.26101c9502879b02e44058519cc52b8d.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00384.956b8ffd2bf74442b89dcfc3b3ea32af.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00385.8005a02bdd6ec9c5beb69a1c4762ba6e.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00385.c874a33cb7def0721807ea870e3c31c8.eml,0,0,5,0,1,1,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00386.28f2a049c0a4ca1ba1f4fe3e5ea16356.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0
00386.d929d7bb175845f6eaa3549dedd8a1e6.eml,0,2,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
00387.14983abeee965e12a1c3ed0b2c66e5e1.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00387.1a5243d401fec09abe374e77ad201d79.eml,0,2,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
00388.06d9471d9bb3270cc5caa33d267a1e9e.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,3,0
00388.18e2a6069150c2c9139f760fda7668ac.eml,0,2,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1,3,0
00389.8606961eaeef7b921ce1c53773248d69.eml,0,2,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1,3,0
00389.ef7f7367ea40a06b7b085839f5d69f8b.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,1,0,2,0,0,2,0,0,0,1,1,3,0
00390.1b4f14e80c8e7797dce79cf5dc22b625.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00390.faa916d56707c7ea2a82dca0cbabaec9.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00391.57ff08c2830235fc1315c1745829d190.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00391.5fc0c6810ac42e66c4dcc7d6524dd596.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0
00392.1a94887ca585cbdaeec97524b9308b63.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00392.1b19fc79c0db6bf32f4736abacac5191.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00393.b7ba3f196286b0c5ce6e5b1ec9078cd3.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00393.dcfc9cf1d063ff68ace29c26e0394c05.eml,0,0,5,0,1,1,0,0,1,4,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00394.608684acea4bef2ae7f5b89309a6046e.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00394.7c5ef360e04042d46f104d48d30af29e.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,3,0
00395.01a60f5f85141b74be6aa6e347feb5d9.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00395.1a0db141e8937eb68e6a75a21bf69e61.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00396.bfdf369c41f7228686c0bbe162ee3a14.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0,1,2,0
00396.e9b98e25827d06c7a9cc304282011961.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00397.57025a4c0ae0a0b8f8d55cae868be32f.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00397.8e97b74b0753e9f56160fc8cb8d933c9.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00398.98e5c9f3f9b5568349d4e54298de26ee.eml,0,0,5,0,0,1,0,0,1,2,0,1,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00398.d6847698229e6211c91085261e0a9002.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00399.5bfedd0ef4217216d622f3b613317d24.eml,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00399.a7f6ab4a02fcda6c06662a660a75e677.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00400.000325330181ba8ec268f698f9256626.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00400.ff81f656b45e5f910a2a64116ea00fc8.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00401.4bcb1d17a18fc77217a1092fa6c27bfa.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,3,0
00401.fccfd3c52e43aa3512874c3efec9edcb.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00402.8e937401f8a8a7a1c7661e076f96cd55.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00402.ef4c6900aafb8fa25e743a10c4f3b0b8.eml,0,0,5,0,1,1,0,0,1,2,1,0,0,0,0,2,1,0,2,0,0,0,0,1,3,0
00403.b1daf6c6c299354f3b46c5fca2296aee.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00403.bda6864694236a9ec97714233b831c31.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00404.928afb395a19b10821c61df44195e521.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
00404.fb2c69f7df37b12bc62737254d0ea36a.eml,0,0,5,0,1,1,0,1,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00405.1a2eb406d0e8423f7af0b807d584d8ab.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
00405.c838c0717624d85d5a53371fdbce5955.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00406.c2e18b5697e14dda96d7eeb1b06efdd5.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
00406.fe97503539c60ff6814fa2fadf1aa630.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
00407.11425a14d7fd9c3e1806fd7dc648001a.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,2,1,2,0
00407.5315d205589f4367f940cd2ece0af927.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
